panel,delta,input,T,y,width,p0,coherent,omitted_cross,nonlinear,cc,cl,ll
a,1e-06,1,242.44843145461283,14.0,139.78180006918654,0.03679019946676568,-3.7188752282963e-06,-1.813019086620286e-05,-3.7185970820710623e-06,-1.3760456356902719e-05,1.4411315637906557e-05,-4.369734509300138e-06
a,1e-06,1,242.44843145461283,14.4,139.78180006918654,0.03679019946676568,-4.380926819907697e-06,-1.8698184506354547e-05,-4.380551875390881e-06,-1.463111964883955e-05,1.4317257686446849e-05,-4.067064857514996e-06
a,1e-06,1,242.44843145461283,14.8,139.78180006918654,0.03679019946676568,-5.1194908738698665e-06,-1.930744324496774e-05,-5.1189928869238566e-06,-1.553239760723316e-05,1.4187952371097874e-05,-3.775045637734582e-06
a,1e-06,1,242.44843145461283,15.200000000000001,139.78180006918654,0.03679019946676568,-5.935269847734766e-06,-1.995843040026484e-05,-5.934617650873997e-06,-1.6464642230716782e-05,1.4023160552530073e-05,-3.4937881695480567e-06
a,1e-06,1,242.44843145461283,15.600000000000001,139.78180006918654,0.03679019946676568,-6.828968439563773e-06,-2.065161122594377e-05,-6.828126454666572e-06,-1.7428211186670233e-05,1.3822642786379996e-05,-3.223400039273537e-06
a,1e-06,1,242.44843145461283,16.0,139.78180006918654,0.03679019946676568,-7.801292881331953e-06,-2.1387452480549706e-05,-7.80021821100707e-06,-1.842346742774512e-05,1.3586159599217755e-05,-2.963985052804587e-06
a,1e-06,1,242.44843145461283,16.400000000000002,139.78180006918654,0.03679019946676568,-8.852950212731103e-06,-2.2166421986930694e-05,-8.851593507670785e-06,-1.945077879677985e-05,1.331347177419959e-05,-2.715643190150843e-06
a,1e-06,1,242.44843145461283,16.8,139.78180006918654,0.03679019946676568,-9.984647535765682e-06,-2.2988988181681703e-05,-9.982952454641592e-06,-2.0510517620138987e-05,1.3004340645916019e-05,-2.4784705615427147e-06
a,1e-06,1,242.44843145461283,17.2,139.78180006918654,0.03679019946676568,-1.119709125053476e-05,-2.385561965473498e-05,-1.1194993680782583e-05,-2.1603060289487815e-05,1.2658528404200218e-05,-2.252559365247163e-06
a,1e-06,1,242.44843145461283,17.6,139.78180006918654,0.03679019946676568,-1.2490986272510619e-05,-2.4766784679061405e-05,-1.2488412447039798e-05,-2.27287868320546e-05,1.2275798406550785e-05,-2.0379978470068044e-06
a,1e-06,1,242.44843145461283,18.0,139.78180006918654,0.03679019946676568,-1.3867035231642122e-05,-2.572295073066096e-05,-1.3863903524681531e-05,-2.3888080469434676e-05,1.185591549901884e-05,-1.8348702612262853e-06
a,1e-06,1,242.44843145461283,18.400000000000002,139.78180006918654,0.03679019946676568,-1.532593765386059e-05,-2.672458399886748e-05,-1.5322155559077677e-05,-2.5081327164996706e-05,1.1398646345006891e-05,-1.643256833870775e-06
a,1e-06,1,242.44843145461283,18.8,139.78180006918654,0.03679019946676568,-1.6868389125377826e-05,-2.7772148887037184e-05,-1.686385414940289e-05,-2.6308915159984912e-05,1.0903759761659356e-05,-1.4632337270522713e-06
a,1e-06,1,242.44843145461283,19.200000000000003,139.78180006918654,0.03679019946676568,-1.849508044012482e-05,-2.8866107503841456e-05,-1.8489678356978234e-05,-2.7571234498410674e-05,1.0371027063716636e-05,-1.2948730054307812e-06
a,1e-06,1,242.44843145461283,19.6,139.78180006918654,0.03679019946676568,-2.0206696730951432e-05,-3.0006919145207645e-05,-2.0200301258550823e-05,-2.886867654084342e-05,9.800222414256213e-06,-1.1382426043642254e-06
a,1e-06,1,242.44843145461283,20.0,139.78180006918654,0.03679019946676568,-2.2003916585141146e-05,-3.119503976707032e-05,-2.1996388737996475e-05,-3.0201633467238914e-05,9.191123181929177e-06,-9.93406299831406e-07
a,1e-06,1,242.44843145461283,20.400000000000002,139.78180006918654,0.03679019946676568,-2.3887411144637877e-05,-3.2430921449113103e-05,-2.387859917238333e-05,-3.157049776894786e-05,8.543510304475227e-06,-8.604236801652464e-07
a,1e-06,1,242.44843145461283,20.8,139.78180006918654,0.03679019946676568,-2.5857843191644395e-05,-3.3715011849659375e-05,-2.5847580137093595e-05,-3.297566173005151e-05,7.857168658014981e-06,-7.393501196078676e-07
a,1e-06,1,242.44843145461283,21.200000000000003,139.78180006918654,0.03679019946676568,-2.791586622023581e-05,-3.5047753651947786e-05,-2.790397010873219e-05,-3.441751689824809e-05,7.131887431711975e-06,-6.302367536996972e-07
a,1e-06,1,242.44843145461283,21.6,139.78180006918654,0.03679019946676568,-3.006212349445708e-05,-3.642958400191114e-05,-3.00483968798948e-05,-3.589645354544415e-05,6.3674605074540635e-06,-5.331304564669913e-07
a,1e-06,1,242.44843145461283,22.0,139.78180006918654,0.03679019946676568,-3.229724709370068e-05,-3.786093393779864e-05,-3.228147579825702e-05,-3.741286011827708e-05,5.56368684409796e-06,-4.480738195215574e-07
a,1e-06,1,242.44843145461283,22.400000000000002,139.78180006918654,0.03679019946676568,-3.4621856945955493e-05,-3.934222781180092e-05,-3.4603809366332006e-05,-3.896712267884037e-05,4.72037086584543e-06,-3.751051329605568e-07
a,1e-06,1,242.44843145461283,22.8,139.78180006918654,0.03679019946676568,-3.7036559849627224e-05,-4.087388270399409e-05,-3.7015985909501226e-05,-4.055962433580621e-05,3.83732285436687e-06,-3.142583681878871e-07
a,1e-06,1,242.44843145461283,23.200000000000003,139.78180006918654,0.03679019946676568,-3.954194848457132e-05,-4.2456307828839284e-05,-3.951857917592477e-05,-4.2190744666270685e-05,2.9143593442679626e-06,-2.6556316256860013e-07
a,1e-06,1,242.44843145461283,23.6,139.78180006918654,0.03679019946676568,-4.213860041333662e-05,-4.408990393459727e-05,-4.2112146691121455e-05,-4.386085912860269e-05,1.951303521260653e-06,-2.2904480599457865e-07
a,1e-06,1,242.44843145461283,24.0,139.78180006918654,0.03679019946676568,-4.482707707312228e-05,-4.577506269588066e-05,-4.479722920342627e-05,-4.557033846655722e-05,9.479856227583798e-07,-2.0472422932343613e-07
a,1e-06,1,242.44843145461283,24.400000000000002,139.78180006918654,0.03679019946676568,-4.760792275918111e-05,-4.751216609981489e-05,-4.757434938995608e-05,-4.731954810509029e-05,-9.575665936622164e-08,-1.9261799472459885e-07
a,1e-06,1,242.44843145461283,24.8,139.78180006918654,0.03679019946676568,-5.0481663600778366e-05,-4.930158582602133e-05,-5.044401078136557e-05,-4.910884753811092e-05,-1.1800777747570361e-06,-1.9273828791040996e-07
a,1e-06,1,242.44843145461283,25.200000000000003,139.78180006918654,0.03679019946676568,-5.3448806530534227e-05,-5.1143682620895676e-05,-5.340669699368389e-05,-5.0938589708616654e-05,-2.3051239096385476e-06,-2.05092912279021e-07
a,1e-06,1,242.44843145461283,25.6,139.78180006918654,0.03679019946676568,-5.650983824727092e-05,-5.303880566655239e-05,-5.64628705512632e-05,-5.28091203816057e-05,-3.4710325807185325e-06,-2.296852849466893e-07
a,1e-06,1,242.44843145461283,26.0,139.78180006918654,0.03679019946676568,-5.966522417458167e-05,-5.498729194479264e-05,-5.961297170648666e-05,-5.472077751009835e-05,-4.677932229789024e-06,-2.6651443469429217e-07
a,1e-06,1,242.44843145461283,26.400000000000002,139.78180006918654,0.03679019946676568,-6.291540741474359e-05,-5.698946559664889e-05,-6.285741722925065e-05,-5.66738905948346e-05,-5.9259418180947035e-06,-3.155750018142872e-07
a,1e-06,1,242.44843145461283,26.8,139.78180006918654,0.03679019946676568,-6.626080769947815e-05,-5.9045637277754745e-05,-6.619660081699785e-05,-5.866878003791214e-05,-7.215170421723393e-06,-3.768572398426081e-07
a,1e-06,1,242.44843145461283,27.200000000000003,139.78180006918654,0.03679019946676568,-6.970182033854402e-05,-6.115610351028636e-05,-6.96308893729583e-05,-6.070575649106519e-05,-8.545716828257661e-06,-4.503470192211574e-07
a,1e-06,1,242.44843145461283,27.6,139.78180006918654,0.03679019946676568,-7.323881516703606e-05,-6.332114603166651e-05,-7.316062440156784e-05,-6.27851201988422e-05,-9.917669135369553e-06,-5.360258328243062e-07
a,1e-06,1,242.44843145461283,28.0,139.78180006918654,0.03679019946676568,-7.68721354920829e-05,-6.554103114075781e-05,-7.678612014042074e-05,-6.490716033736258e-05,-1.13311043513251e-05,-6.338708033952283e-07
a,1e-06,1,242.44843145461283,28.400000000000002,139.78180006918654,0.03679019946676568,-8.060209704041546e-05,-6.781600904194847e-05,-8.050766096091844e-05,-6.707215434908963e-05,-1.2786087998466984e-05,-7.438546928588403e-07
a,1e-06,1,242.44843145461283,28.8,139.78180006918654,0.03679019946676568,-8.442898690743712e-05,-7.014631318771826e-05,-8.432550415071044e-05,-6.928036727420663e-05,-1.4282673719718861e-05,-8.659459135116289e-07
a,1e-06,1,242.44843145461283,29.200000000000003,139.78180006918654,0.03679019946676568,-8.83530625091132e-05,-7.253215962025353e-05,-8.823987408828476e-05,-7.153205107914355e-05,-1.5820902888859677e-05,-1.0001085411099704e-06
a,1e-06,1,242.44843145461283,29.6,139.78180006918654,0.03679019946676568,-9.237455053743581e-05,-7.497374631264309e-05,-9.225096572462732e-05,-7.382744398285956e-05,-1.740080422479272e-05,-1.1463023297835339e-06
a,1e-06,1,242.44843145461283,30.0,139.78180006918654,0.03679019946676568,-9.649364592055933e-05,-7.747125251019085e-05,-9.635893928364864e-05,-7.61667697813663e-05,-1.9022393410368483e-05,-1.3044827288245576e-06
a,1e-06,1,242.44843145461283,30.400000000000002,139.78180006918654,0.03679019946676568,-0.00010071051078902427,-8.002483807271422e-05,-0.00010056392304796241,-7.855023717139323e-05,-2.0685672716310045e-05,-1.474600901320993e-06
a,1e-06,1,242.44843145461283,30.8,139.78180006918654,0.03679019946676568,-0.00010502527344873504,-8.263464281804429e-05,-0.00010486601032738685,-8.097803907340423e-05,-2.2390630630690752e-05,-1.656603744640059e-06
a,1e-06,1,242.44843145461283,31.200000000000003,139.78180006918654,0.03679019946676568,-0.00010943802736172686,-8.53007858677442e-05,-0.00010926525856996827,-8.345035195507268e-05,-2.4137241493982668e-05,-1.850433912671513e-06
a,1e-06,1,242.44843145461283,31.6,139.78180006918654,0.03679019946676568,-0.00011394883013653742,-8.802336499547003e-05,-0.00011376168841322615,-8.59673351554975e-05,-2.592546514106739e-05,-2.0560298399725313e-06
a,1e-06,1,242.44843145461283,32.0,139.78180006918654,0.03679019946676568,-0.00011855770252821946,-9.080245597868808e-05,-0.00011835528406289181,-8.852913021105809e-05,-2.775524654953139e-05,-2.2733257676299883e-06
a,1e-06,1,242.44843145461283,32.4,139.78180006918654,0.03679019946676568,-0.0001232646274497911,-9.363811195447684e-05,-0.00012304599002765232,-9.11358601835631e-05,-2.962651549531423e-05,-2.5022517709137418e-06
a,1e-06,1,242.44843145461283,32.800000000000004,139.78180006918654,0.03679019946676568,-0.00012806954899665607,-9.653036278009238e-05,-0.00012783371103110286,-9.378762899132494e-05,-3.153918621656368e-05,-2.742733788767444e-06
a,1e-06,1,242.44843145461283,33.2,139.78180006918654,0.03679019946676568,-0.00013297237148365623,-9.947921439891124e-05,-0.00013271831308742793,-9.648452074398008e-05,-3.3493157084745e-05,-2.994693654931166e-06
a,1e-06,1,242.44843145461283,33.6,139.78180006918654,0.03679019946676568,-0.00013797295849763062,-0.00010248464821259291,-0.00013769961946125814,-9.9226599081702e-05,-3.548831028503772e-05,-3.2580491308909174e-06
a,1e-06,1,242.44843145461283,34.0,139.78180006918654,0.03679019946676568,-0.00014307113196521137,-0.00010554662046007691,-0.00014277741183672116,-0.0001020139065195926,-3.752451150513446e-05,-3.532713940484307e-06
a,1e-06,1,242.44843145461283,34.4,139.78180006918654,0.03679019946676568,-0.00014826667123798084,-0.00010866506160425732,-0.00014795142855732885,-0.00010484646379803278,-3.960160963372352e-05,-3.8185978062245375e-06
a,1e-06,1,242.44843145461283,34.800000000000004,139.78180006918654,0.03679019946676568,-0.00015355931219543614,-0.00011183987572692415,-0.00015322136463975788,-0.00010772426923963745,-4.171943646851199e-05,-4.115606487286694e-06
b,1e-05,3,53.394915714005144,-11.884661637998887,47.53864655199555,0.11549504437266932,-0.0008213365490271424,-0.0012034547110828218,-0.0008182394627982981,,,
b,1e-05,3,53.394915714005144,-11.513265961811422,47.53864655199555,0.11549504437266932,-0.0007265793963130426,-0.001081336478040638,-0.0007241534163357211,,,
b,1e-05,3,53.394915714005144,-11.141870285623957,47.53864655199555,0.11549504437266932,-0.000638776616227603,-0.0009670800277985344,-0.00063689972612202,,,
b,1e-05,3,53.394915714005144,-10.77047460943649,47.53864655199555,0.11549504437266932,-0.0005579900784270163,-0.0008608240268568284,-0.0005565564757361446,,,
b,1e-05,3,53.394915714005144,-10.399078933249026,47.53864655199555,0.11549504437266932,-0.0004841840724291298,-0.0007625971788148363,-0.00048310350136272773,,,
b,1e-05,3,53.394915714005144,-10.027683257061561,47.53864655199555,0.11549504437266932,-0.0004172380124757138,-0.0006723317226480928,-0.0004164347019754988,,,
b,1e-05,3,53.394915714005144,-9.656287580874096,47.53864655199555,0.11549504437266932,-0.00035695789623531885,-0.0005898754672218901,-0.00035636923718229685,,,
b,1e-05,3,53.394915714005144,-9.28489190468663,47.53864655199555,0.11549504437266932,-0.0003030865253616371,-0.000515002308949504,-0.00030266160182942925,,,
b,1e-05,3,53.394915714005144,-8.913496228499165,47.53864655199555,0.11549504437266932,-0.00025531336852458407,-0.0004474223016669172,-0.000255011436355021,,,
b,1e-05,3,53.394915714005144,-8.5421005523117,47.53864655199555,0.11549504437266932,-0.00021328486753819067,-0.0003867923440312239,-0.00021307385495104858,,,
b,1e-05,3,53.394915714005144,-8.170704876124235,47.53864655199555,0.11549504437266932,-0.00017661515198624236,-0.0003327275550053266,-0.00017647023577331555,,,
b,1e-05,3,53.394915714005144,-7.799309199936769,47.53864655199555,0.11549504437266932,-0.0001448963836130964,-0.00028481242085252065,-0.00014479868255427852,,,
b,1e-05,3,53.394915714005144,-7.427913523749305,47.53864655199555,0.11549504437266932,-0.00011770804375867305,-0.00024261082775280836,-0.00011764345260470432,,,
b,1e-05,3,53.394915714005144,-7.056517847561839,47.53864655199555,0.11549504437266932,-9.462515425990983e-05,-0.0002056749482780791,-9.45833321799594e-05,,,
b,1e-05,3,53.394915714005144,-6.685122171374374,47.53864655199555,0.11549504437266932,-7.522569223702355e-05,-0.00017355334235055723,-7.519920704528171e-05,,,
b,1e-05,3,53.394915714005144,-6.313726495186908,47.53864655199555,0.11549504437266932,-5.909716881882173e-05,-0.0001457982509730126,-5.908078867253308e-05,,,
b,1e-05,3,53.394915714005144,-5.9423308189994435,47.53864655199555,0.11549504437266932,-4.584226354254162e-05,-0.00012197193169142872,-4.583238592434369e-05,,,
b,1e-05,3,53.394915714005144,-5.570935142811979,47.53864655199555,0.11549504437266932,-3.5083527470711195e-05,-0.00010165204549903937,-3.507773045563489e-05,,,
b,1e-05,3,53.394915714005144,-5.199539466624513,47.53864655199555,0.11549504437266932,-2.646718056782607e-05,-8.443611784865299e-05,-2.6463875482427013e-05,,,
b,1e-05,3,53.394915714005144,-4.828143790437048,47.53864655199555,0.11549504437266932,-1.96660377368166e-05,-6.994510444753773e-05,-1.9664210916037206e-05,,,
b,1e-05,3,53.394915714005144,-4.456748114249582,47.53864655199555,0.11549504437266932,-1.4381608552404536e-05,-5.782610445621996e-05,-1.4380631855326342e-05,,,
b,1e-05,3,53.394915714005144,-4.085352438062118,47.53864655199555,0.11549504437266932,-1.0345423195670425e-05,-4.775427243750385e-05,-1.034491910649471e-05,,,
b,1e-05,3,53.394915714005144,-3.7139567618746523,47.53864655199555,0.11549504437266932,-7.319641744453443e-06,-3.943398615597517e-05,-7.319391292920363e-06,,,
b,1e-05,3,53.394915714005144,-3.342561085687187,47.53864655199555,0.11549504437266932,-5.097006439940834e-06,-3.259933084448843e-05,-5.096887037273068e-06,,,
b,1e-05,3,53.394915714005144,-2.9711654094997217,47.53864655199555,0.11549504437266932,-3.500197281407339e-06,-2.7013962216714533e-05,-3.5001429537356854e-06,,,
b,1e-05,3,53.394915714005144,-2.5997697333122565,47.53864655199555,0.11549504437266932,-2.3806508786460996e-06,-2.247041087735784e-05,-2.3806276589072306e-06,,,
b,1e-05,3,53.394915714005144,-2.228374057124791,47.53864655199555,0.11549504437266932,-1.6169015171213614e-06,-1.8788890455288613e-05,-1.6168925328075012e-06,,,
b,1e-05,3,53.394915714005144,-1.8569783809373261,47.53864655199555,0.11549504437266932,-1.1125024640933479e-06,-1.581567134776452e-05,-1.1124997075784293e-06,,,
b,1e-05,3,53.394915714005144,-1.4855827047498609,47.53864655199555,0.11549504437266932,-7.935852450203404e-07,-1.342108198801835e-05,-7.93585286415488e-07,,,
b,1e-05,3,53.394915714005144,-1.1141870285623956,47.53864655199555,0.11549504437266932,-6.061154842684284e-07,-1.1497200567147885e-05,-6.061166927667783e-07,,,
b,1e-05,3,53.394915714005144,-0.7427913523749304,47.53864655199555,0.11549504437266932,-5.129064032243623e-07,-9.955302624377154e-06,-5.129079718030338e-07,,,
b,1e-05,3,53.394915714005144,-0.3713956761874652,47.53864655199555,0.11549504437266932,-4.904555874520661e-07,-8.723134256935079e-06,-4.904571764413612e-07,,,
b,1e-05,3,53.394915714005144,0.0,47.53864655199555,0.11549504437266932,-5.256774556574946e-07,-7.742087181319358e-06,-5.256788260799006e-07,,,
b,1e-05,3,53.394915714005144,0.3713956761874652,47.53864655199555,0.11549504437266932,-6.126131502804922e-07,-6.964360675440969e-06,-6.126141054024759e-07,,,
b,1e-05,3,53.394915714005144,0.7427913523749304,47.53864655199555,0.11549504437266932,-7.492113505944729e-07,-6.35020658603356e-06,-7.492113565515934e-07,,,
b,1e-05,3,53.394915714005144,1.1141870285623956,47.53864655199555,0.11549504437266932,-9.342876619830349e-07,-5.865366990690698e-06,-9.34286022588604e-07,,,
b,1e-05,3,53.394915714005144,1.4855827047498609,47.53864655199555,0.11549504437266932,-1.1647864763348642e-06,-5.478829492521846e-06,-1.164782399920572e-06,,,
b,1e-05,3,53.394915714005144,1.8569783809373261,47.53864655199555,0.11549504437266932,-1.4334870778570044e-06,-5.161042065580264e-06,-1.43347929264237e-06,,,
b,1e-05,3,53.394915714005144,2.228374057124791,47.53864655199555,0.11549504437266932,-1.7273146673489294e-06,-4.882747262251445e-06,-1.7273020608971068e-06,,,
b,1e-05,3,53.394915714005144,2.5997697333122565,47.53864655199555,0.11549504437266932,-2.0264361130931463e-06,-4.614613677280221e-06,-2.02641766280931e-06,,,
b,1e-05,3,53.394915714005144,2.9711654094997217,47.53864655199555,0.11549504437266932,-2.3043386691918874e-06,-4.327859919774712e-06,-2.304313810735925e-06,,,
b,1e-05,3,53.394915714005144,3.342561085687187,47.53864655199555,0.11549504437266932,-2.5291065530181307e-06,-3.9960819166515655e-06,-2.5290755561041545e-06,,,
b,1e-05,3,53.394915714005144,3.7139567618746523,47.53864655199555,0.11549504437266932,-2.666123945257163e-06,-3.5985069830586807e-06,-2.6660885385221267e-06,,,
b,1e-05,3,53.394915714005144,4.085352438062118,47.53864655199555,0.11549504437266932,-2.6824423853622504e-06,-3.1249064855799965e-06,-2.6824052170582036e-06,,,
b,1e-05,3,53.394915714005144,4.456748114249582,47.53864655199555,0.11549504437266932,-2.553054353294162e-06,-2.582401784288889e-06,-2.553019166823267e-06,,,
b,1e-05,3,53.394915714005144,4.828143790437048,47.53864655199555,0.11549504437266932,-2.269311727396105e-06,-2.00439416235116e-06,-2.2692821987774225e-06,,,
b,1e-05,3,53.394915714005144,5.199539466624513,47.53864655199555,0.11549504437266932,-1.8497165139856053e-06,-1.4618373818615931e-06,-1.8496951771224124e-06,,,
b,1e-05,3,53.394915714005144,5.570935142811979,47.53864655199555,0.11549504437266932,-1.3532905937625997e-06,-1.0770501961171277e-06,-1.353277874122094e-06,,,
b,1e-05,3,53.394915714005144,5.9423308189994435,47.53864655199555,0.11549504437266932,-8.957002291666941e-07,-1.0402346235453661e-06,-8.956948427951694e-07,,,
b,1e-05,3,53.394915714005144,6.313726495186908,47.53864655199555,0.11549504437266932,-6.68268959322944e-07,-1.6288232953855943e-06,-6.68267980855064e-07,,,
b,1e-05,3,53.394915714005144,6.685122171374374,47.53864655199555,0.11549504437266932,-9.59958814956816e-07,-3.2297252811126523e-06,-9.599556399508824e-07,,,
b,1e-05,3,53.394915714005144,7.056517847561839,47.53864655199555,0.11549504437266932,-2.1823344044139748e-06,-6.364474355094336e-06,-2.182304658746026e-06,,,
b,1e-05,3,53.394915714005144,7.427913523749305,47.53864655199555,0.11549504437266932,-4.897447542582467e-06,-1.1717206934603747e-05,-4.897298099604264e-06,,,
b,1e-05,3,53.394915714005144,7.799309199936769,47.53864655199555,0.11549504437266932,-9.848492204501918e-06,-2.0165308840706716e-05,-9.847929573827963e-06,,,
b,1e-05,3,53.394915714005144,8.170704876124235,47.53864655199555,0.11549504437266932,-1.7992983925188883e-05,-3.281247729254466e-05,-1.799121483372912e-05,,,
b,1e-05,3,53.394915714005144,8.5421005523117,47.53864655199555,0.11549504437266932,-3.053812188546112e-05,-5.102384981404709e-05,-3.053323852036938e-05,,,
b,1e-05,3,53.394915714005144,8.913496228499165,47.53864655199555,0.11549504437266932,-4.8977855186433464e-05,-7.646270226599284e-05,-4.8965664982261736e-05,,,
b,1e-05,3,53.394915714005144,9.28489190468663,47.53864655199555,0.11549504437266932,-7.513103270824644e-05,-0.00011112808307242731,-7.510295953294666e-05,,,
b,1e-05,3,53.394915714005144,9.656287580874096,47.53864655199555,0.11549504437266932,-0.00011117998157960643,-0.0001573927442589046,-0.00011111947486637519,,,
b,1e-05,3,53.394915714005144,10.027683257061561,47.53864655199555,0.11549504437266932,-0.00015970883027840887,-0.00021804069971408351,-0.00015958546973242338,,,
b,1e-05,3,53.394915714005144,10.399078933249026,47.53864655199555,0.11549504437266932,-0.0002237407076694822,-0.00029630352495133,-0.00022350086315466033,,,
b,1e-05,3,53.394915714005144,10.77047460943649,47.53864655199555,0.11549504437266932,-0.0003067726785535899,-0.00039589422338719713,-0.0003063251660415378,,,
b,1e-05,3,53.394915714005144,11.141870285623957,47.53864655199555,0.11549504437266932,-0.00041280712250034755,-0.0005210373461542069,-0.0004120017934410164,,,
b,1e-05,3,53.394915714005144,11.513265961811422,47.53864655199555,0.11549504437266932,-0.000546378325164088,-0.0006764941492472613,-0.0005449749216263067,,,
b,1e-05,3,53.394915714005144,11.884661637998887,47.53864655199555,0.11549504437266932,-0.0007125732490086562,-0.0008675817947718276,-0.0007101971702342946,,,
